,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,sh_against,sot_against,dist_against,fk_against,pk_against,pkatt_against,season,team
3,2023-09-02,15:30,Bundesliga,Matchweek 3,Sat,Away,L,0,5,Stuttgart,1.0,1.7,52.0,54300,Vincenzo Grifo,4-2-3-1,Felix Brych,Match Report,,13.0,7.0,13.7,0.0,0,0,13.0,6.0,19.1,0.0,0,0,2024,Freiburg
4,2023-09-16,15:30,Bundesliga,Matchweek 4,Sat,Home,L,2,4,Dortmund,1.0,2.3,50.0,34700,Maximilian Eggestein,4-2-3-1,Tobias Stieler,Match Report,,15.0,4.0,15.8,1.0,0,0,15.0,7.0,13.8,0.0,0,0,2024,Freiburg
5,2023-09-21,22:00,Europa Lg,Group stage,Thu,Away,W,3,2,gr Olympiacos,1.6,2.3,53.0,30056,Vincenzo Grifo,4-2-3-1,Allard Lindhout,Match Report,,12.0,5.0,17.0,0.0,1,1,17.0,4.0,14.4,0.0,0,0,2024,Freiburg
6,2023-09-24,17:30,Bundesliga,Matchweek 5,Sun,Away,D,0,0,Eint Frankfurt,0.5,0.6,43.0,55800,Vincenzo Grifo,3-4-3,Felix Zwayer,Match Report,,7.0,1.0,17.1,0.0,0,0,12.0,4.0,16.8,0.0,0,0,2024,Freiburg
7,2023-10-01,17:30,Bundesliga,Matchweek 6,Sun,Home,W,2,0,Augsburg,1.0,0.8,53.0,33134,Vincenzo Grifo,3-4-3,Harm Osmers,Match Report,,6.0,2.0,20.1,0.0,1,1,13.0,3.0,17.5,0.0,0,0,2024,Freiburg
8,2023-10-05,18:45,Europa Lg,Group stage,Thu,Home,L,1,2,eng West Ham,1.5,1.0,55.0,34100,Vincenzo Grifo,4-4-2,Mohammed Al Hakim,Match Report,,11.0,5.0,15.0,0.0,0,0,11.0,5.0,13.1,0.0,0,0,2024,Freiburg
9,2023-10-08,17:30,Bundesliga,Matchweek 7,Sun,Away,L,0,3,Bayern Munich,0.1,2.4,31.0,75000,Vincenzo Grifo,4-4-2,Robert Schröder,Match Report,,2.0,0.0,16.4,0.0,0,0,21.0,6.0,17.7,0.0,0,0,2024,Freiburg
10,2023-10-21,15:30,Bundesliga,Matchweek 8,Sat,Home,W,2,1,Bochum,2.3,1.5,58.0,33900,Vincenzo Grifo,3-4-3,Tobias Reichel,Match Report,,16.0,4.0,15.7,1.0,1,1,13.0,3.0,19.1,0.0,0,0,2024,Freiburg
11,2023-10-26,18:45,Europa Lg,Group stage,Thu,Away,W,3,1,rs TSC Bačka Top,2.1,0.7,61.0,3400,Vincenzo Grifo,3-4-3,Əliyar Ağayev,Match Report,,15.0,4.0,17.7,1.0,1,1,5.0,2.0,12.2,0.0,0,0,2024,Freiburg
12,2023-10-29,17:30,Bundesliga,Matchweek 9,Sun,Away,L,1,2,Leverkusen,0.9,1.4,30.0,30210,Vincenzo Grifo,4-1-4-1,Daniel Siebert,Match Report,,10.0,3.0,15.4,0.0,0,0,18.0,4.0,20.5,1.0,0,0,2024,Freiburg
13,2023-11-01,18:00,DFB-Pokal,Round of 32,Wed,Home,L,1,3,Paderborn 07,,,65.0,31500,Vincenzo Grifo,3-4-3,Christian Dingert,Match Report,,20.0,9.0,,,0,0,5.0,3.0,,,0,0,2024,Freiburg
14,2023-11-04,15:30,Bundesliga,Matchweek 10,Sat,Home,D,3,3,Gladbach,3.3,2.2,59.0,34700,Vincenzo Grifo,4-4-2,Felix Brych,Match Report,,15.0,7.0,14.4,0.0,1,1,9.0,4.0,24.0,0.0,1,1,2024,Freiburg
15,2023-11-09,21:00,Europa Lg,Group stage,Thu,Home,W,5,0,rs TSC Bačka Top,3.7,0.2,63.0,31700,Vincenzo Grifo,3-4-3,Rohit Saggi,Match Report,,29.0,10.0,14.5,0.0,0,0,6.0,3.0,26.7,1.0,0,0,2024,Freiburg
16,2023-11-12,19:30,Bundesliga,Matchweek 11,Sun,Away,L,1,3,RB Leipzig,0.5,1.9,39.0,41117,Vincenzo Grifo,3-4-3,Patrick Ittrich,Match Report,,9.0,3.0,16.1,0.0,0,0,14.0,5.0,18.1,0.0,1,1,2024,Freiburg
17,2023-11-25,15:30,Bundesliga,Matchweek 12,Sat,Home,D,1,1,Darmstadt 98,1.6,0.4,66.0,34300,Vincenzo Grifo,3-4-3,Sascha Stegemann,Match Report,,15.0,3.0,18.6,1.0,0,0,7.0,1.0,19.7,0.0,0,0,2024,Freiburg
18,2023-11-30,18:45,Europa Lg,Group stage,Thu,Home,W,5,0,gr Olympiacos,1.4,0.7,54.0,34000,Vincenzo Grifo,4-4-2,Irfan Peljto,Match Report,,12.0,6.0,15.8,0.0,0,0,8.0,1.0,16.2,0.0,0,0,2024,Freiburg
19,2023-12-03,15:30,Bundesliga,Matchweek 13,Sun,Away,W,1,0,Mainz 05,0.9,2.3,39.0,30300,Maximilian Eggestein,4-4-2,Tobias Stieler,Match Report,,13.0,5.0,17.1,0.0,0,0,20.0,5.0,13.9,0.0,0,0,2024,Freiburg
20,2023-12-09,15:30,Bundesliga,Matchweek 14,Sat,Away,W,1,0,Wolfsburg,1.1,1.2,42.0,20146,Vincenzo Grifo,4-4-1-1,Marco Fritz,Match Report,,4.0,1.0,13.0,0.0,0,0,10.0,2.0,15.8,2.0,0,0,2024,Freiburg
21,2023-12-14,20:00,Europa Lg,Group stage,Thu,Away,L,0,2,eng West Ham,0.4,1.6,43.0,48876,Vincenzo Grifo,4-4-2,João Pinheiro,Match Report,,12.0,4.0,16.3,0.0,0,0,8.0,3.0,13.8,0.0,0,0,2024,Freiburg
22,2023-12-17,15:30,Bundesliga,Matchweek 15,Sun,Home,W,2,0,Köln,3.0,1.2,52.0,34700,Vincenzo Grifo,4-2-3-1,Harm Osmers,Match Report,,22.0,7.0,15.2,0.0,0,0,7.0,1.0,18.4,1.0,0,0,2024,Freiburg
23,2023-12-20,20:30,Bundesliga,Matchweek 16,Wed,Away,L,2,3,Heidenheim,1.8,1.9,47.0,15000,Maximilian Eggestein,4-2-3-1,Benjamin Brand,Match Report,,10.0,3.0,16.2,0.0,1,1,15.0,3.0,14.5,1.0,0,0,2024,Freiburg
24,2024-01-13,15:30,Bundesliga,Matchweek 17,Sat,Home,D,0,0,Union Berlin,1.8,0.5,57.0,33800,Vincenzo Grifo,4-2-3-1,Christian Dingert,Match Report,,13.0,3.0,12.0,0.0,0,0,9.0,4.0,18.4,0.0,0,0,2024,Freiburg
25,2024-01-20,15:30,Bundesliga,Matchweek 18,Sat,Home,W,3,2,Hoffenheim,2.7,1.4,44.0,33600,Vincenzo Grifo,4-1-3-2,Sascha Stegemann,Match Report,,18.0,9.0,15.6,1.0,0,0,16.0,4.0,18.2,0.0,0,0,2024,Freiburg
26,2024-01-27,15:30,Bundesliga,Matchweek 19,Sat,Away,L,1,3,Werder Bremen,1.2,2.5,58.0,41500,Vincenzo Grifo,4-2-3-1,Robert Hartmann,Match Report,,6.0,3.0,16.0,1.0,1,1,13.0,2.0,20.4,0.0,1,1,2024,Freiburg
27,2024-02-03,15:30,Bundesliga,Matchweek 20,Sat,Home,L,1,3,Stuttgart,0.7,1.7,35.0,34700,Vincenzo Grifo,4-2-3-1,Daniel Siebert,Match Report,,6.0,3.0,11.4,0.0,0,0,17.0,9.0,17.7,0.0,0,0,2024,Freiburg
28,2024-02-09,20:30,Bundesliga,Matchweek 21,Fri,Away,L,0,3,Dortmund,0.3,1.9,34.0,81365,Vincenzo Grifo,4-2-3-1,Harm Osmers,Match Report,,6.0,3.0,19.0,0.0,0,0,17.0,8.0,14.6,0.0,0,0,2024,Freiburg
29,2024-02-15,21:00,Europa Lg,Knockout round play-offs,Thu,Away,D,0,0,fr Lens,1.6,0.6,43.0,38194,Maximilian Eggestein,5-3-2,Bartosz Frankowski,Match Report,Leg 1 of 2,17.0,4.0,15.0,0.0,0,0,12.0,0.0,17.0,0.0,0,0,2024,Freiburg
30,2024-02-18,15:30,Bundesliga,Matchweek 22,Sun,Home,D,3,3,Eint Frankfurt,2.2,1.0,54.0,34700,Vincenzo Grifo,3-4-3,Tobias Stieler,Match Report,,12.0,6.0,18.0,0.0,1,1,10.0,5.0,15.7,0.0,0,0,2024,Freiburg
31,2024-02-22,18:45,Europa Lg,Knockout round play-offs,Thu,Home,W,3,2,fr Lens,3.2,0.8,49.0,22969,Maximilian Eggestein,4-4-2,Rade Obrenović,Match Report,Leg 2 of 2; Freiburg won; Required Extra Time,24.0,8.0,14.5,0.0,0,0,12.0,8.0,16.9,0.0,0,0,2024,Freiburg
32,2024-02-25,19:30,Bundesliga,Matchweek 23,Sun,Away,L,1,2,Augsburg,1.6,1.6,37.0,28894,Christian Günter,4-2-2-2,Bastian Dankert,Match Report,,4.0,0.0,19.7,0.0,1,1,19.0,8.0,15.6,1.0,0,0,2024,Freiburg
33,2024-03-01,20:30,Bundesliga,Matchweek 24,Fri,Home,D,2,2,Bayern Munich,1.5,1.8,38.0,34700,Christian Günter,4-4-2,Sven Jablonski,Match Report,,17.0,6.0,20.0,0.0,0,0,20.0,7.0,14.6,0.0,0,0,2024,Freiburg
34,2024-03-07,21:00,Europa Lg,Round of 16,Thu,Home,W,1,0,eng West Ham,1.5,1.4,58.0,34700,Christian Günter,4-1-4-1,Alejandro Hernández,Match Report,Leg 1 of 2,15.0,4.0,19.4,0.0,0,0,15.0,4.0,16.6,1.0,0,0,2024,Freiburg
35,2024-03-10,15:30,Bundesliga,Matchweek 25,Sun,Away,W,2,1,Bochum,1.4,1.2,40.0,25594,Christian Günter,4-2-2-2,Marco Fritz,Match Report,,9.0,4.0,16.5,0.0,0,0,24.0,7.0,16.7,0.0,0,0,2024,Freiburg
36,2024-03-14,17:45,Europa Lg,Round of 16,Thu,Away,L,0,5,eng West Ham,0.3,2.1,60.0,51014,Christian Günter,4-2-2-2,Marco Guida,Match Report,Leg 2 of 2; West Ham won,10.0,3.0,22.3,0.0,0,0,11.0,7.0,11.2,0.0,0,0,2024,Freiburg
37,2024-03-17,15:30,Bundesliga,Matchweek 26,Sun,Home,L,2,3,Leverkusen,0.9,2.3,33.0,34700,Christian Günter,5-4-1,Harm Osmers,Match Report,,11.0,3.0,14.6,0.0,0,0,19.0,7.0,16.6,1.0,0,0,2024,Freiburg
38,2024-03-30,15:30,Bundesliga,Matchweek 27,Sat,Away,W,3,0,Gladbach,1.7,1.5,46.0,53259,Christian Günter,3-4-1-2,Christian Dingert,Match Report,,14.0,8.0,18.1,1.0,0,0,19.0,3.0,13.4,0.0,0,0,2024,Freiburg
39,2024-04-06,15:30,Bundesliga,Matchweek 28,Sat,Home,L,1,4,RB Leipzig,1.6,2.3,47.0,33200,Christian Günter,3-4-3,Daniel Siebert,Match Report,,12.0,2.0,16.6,0.0,0,1,14.0,6.0,18.0,0.0,0,0,2024,Freiburg
40,2024-04-14,15:30,Bundesliga,Matchweek 29,Sun,Away,W,1,0,Darmstadt 98,0.9,1.1,47.0,17810,Christian Günter,3-4-3,Sascha Stegemann,Match Report,,9.0,3.0,16.0,0.0,0,0,17.0,4.0,20.5,0.0,0,0,2024,Freiburg
41,2024-04-21,19:30,Bundesliga,Matchweek 30,Sun,Home,D,1,1,Mainz 05,1.1,1.0,40.0,34300,Christian Günter,3-4-3,Marco Fritz,Match Report,,6.0,3.0,14.2,0.0,0,0,16.0,3.0,18.9,1.0,0,0,2024,Freiburg
42,2024-04-27,15:30,Bundesliga,Matchweek 31,Sat,Home,L,1,2,Wolfsburg,2.2,0.5,51.0,32800,Christian Günter,3-4-3,Frank Willenborg,Match Report,,14.0,3.0,16.5,0.0,0,1,12.0,4.0,23.1,1.0,0,0,2024,Freiburg
43,2024-05-04,18:30,Bundesliga,Matchweek 32,Sat,Away,D,0,0,Köln,0.8,0.9,44.0,50000,Christian Günter,3-5-2,Sören Storks,Match Report,,4.0,0.0,12.1,0.0,0,0,19.0,7.0,21.8,0.0,0,0,2024,Freiburg
44,2024-05-11,15:30,Bundesliga,Matchweek 33,Sat,Home,D,1,1,Heidenheim,1.5,0.7,56.0,34700,Christian Günter,3-4-3,Daniel Siebert,Match Report,,20.0,4.0,17.2,1.0,0,0,8.0,3.0,18.3,0.0,0,0,2024,Freiburg
45,2024-05-18,15:30,Bundesliga,Matchweek 34,Sat,Away,L,1,2,Union Berlin,1.0,2.3,62.0,22012,Christian Günter,4-2-3-1,Christian Dingert,Match Report,,13.0,4.0,13.9,0.0,0,0,11.0,3.0,18.5,0.0,0,2,2024,Freiburg
0,2023-08-13,15:30,DFB-Pokal,Round of 64,Sun,Away,L,0,2,Unterhaching,,,63.0,12500,Ermedin Demirović,4-4-2,Timo Gerach,Match Report,,16.0,3.0,,,0,0,6.0,3.0,,,0,0,2024,Augsburg
1,2023-08-19,15:30,Bundesliga,Matchweek 1,Sat,Home,D,4,4,Gladbach,2.3,1.7,56.0,30660,Ermedin Demirović,4-2-2-2,Daniel Schlager,Match Report,,19.0,6.0,19.1,1.0,1,1,9.0,4.0,17.0,0.0,1,1,2024,Augsburg
2,2023-08-27,17:30,Bundesliga,Matchweek 2,Sun,Away,L,1,3,Bayern Munich,0.7,2.8,39.0,75000,Ermedin Demirović,4-2-2-2,Daniel Siebert,Match Report,,10.0,2.0,26.4,0.0,0,0,18.0,4.0,19.0,0.0,1,1,2024,Augsburg
3,2023-09-02,15:30,Bundesliga,Matchweek 3,Sat,Home,D,2,2,Bochum,1.9,1.6,38.0,27424,Ermedin Demirović,4-2-2-2,Martin Petersen,Match Report,,11.0,4.0,13.6,0.0,0,0,21.0,8.0,20.6,2.0,0,0,2024,Augsburg
4,2023-09-16,15:30,Bundesliga,Matchweek 4,Sat,Away,L,0,3,RB Leipzig,1.7,1.1,46.0,44746,Ermedin Demirović,3-4-3,Sascha Stegemann,Match Report,,16.0,5.0,16.5,0.0,0,0,9.0,6.0,16.3,0.0,0,0,2024,Augsburg
5,2023-09-23,15:30,Bundesliga,Matchweek 5,Sat,Home,W,2,1,Mainz 05,0.8,0.6,41.0,27310,Ermedin Demirović,3-4-3,Marco Fritz,Match Report,,5.0,3.0,20.8,0.0,0,0,12.0,2.0,18.0,0.0,0,0,2024,Augsburg
6,2023-10-01,17:30,Bundesliga,Matchweek 6,Sun,Away,L,0,2,Freiburg,0.8,1.0,47.0,33134,Ermedin Demirović,3-4-3,Harm Osmers,Match Report,,13.0,3.0,17.5,0.0,0,0,6.0,2.0,20.1,0.0,1,1,2024,Augsburg
7,2023-10-07,15:30,Bundesliga,Matchweek 7,Sat,Home,L,1,2,Darmstadt 98,0.9,1.8,48.0,29200,Ermedin Demirović,3-4-3,Deniz Aytekin,Match Report,,18.0,3.0,19.2,1.0,0,0,16.0,4.0,19.3,0.0,1,1,2024,Augsburg
8,2023-10-22,17:30,Bundesliga,Matchweek 8,Sun,Away,W,5,2,Heidenheim,2.5,1.5,41.0,15000,Ermedin Demirović,4-2-2-2,Tobias Stieler,Match Report,,8.0,5.0,16.8,0.0,1,1,15.0,5.0,14.3,0.0,0,0,2024,Augsburg
9,2023-10-28,15:30,Bundesliga,Matchweek 9,Sat,Home,W,3,2,Wolfsburg,1.4,1.4,40.0,28000,Ermedin Demirović,4-2-3-1,Daniel Schlager,Match Report,,8.0,5.0,11.4,0.0,0,0,12.0,5.0,20.9,0.0,1,1,2024,Augsburg
10,2023-11-04,15:30,Bundesliga,Matchweek 10,Sat,Away,D,1,1,Köln,2.6,2.0,41.0,49300,Ermedin Demirović,4-2-3-1,Christian Dingert,Match Report,,18.0,2.0,15.4,1.0,0,0,26.0,11.0,17.7,1.0,0,0,2024,Augsburg
11,2023-11-11,15:30,Bundesliga,Matchweek 11,Sat,Home,D,1,1,Hoffenheim,1.0,0.8,34.0,28260,Ermedin Demirović,4-2-3-1,Felix Brych,Match Report,,11.0,6.0,11.7,0.0,0,0,12.0,6.0,17.0,0.0,0,0,2024,Augsburg
12,2023-11-25,15:30,Bundesliga,Matchweek 12,Sat,Away,D,1,1,Union Berlin,1.7,2.1,39.0,22012,Ermedin Demirović,4-2-3-1,Florian Badstübner,Match Report,,10.0,1.0,18.6,1.0,1,1,14.0,5.0,17.3,0.0,0,1,2024,Augsburg
13,2023-12-03,19:30,Bundesliga,Matchweek 13,Sun,Home,W,2,1,Eint Frankfurt,1.4,1.0,36.0,26107,Ermedin Demirović,4-2-3-1,Harm Osmers,Match Report,,7.0,3.0,18.1,0.0,0,1,14.0,6.0,19.0,1.0,0,0,2024,Augsburg
14,2023-12-09,15:30,Bundesliga,Matchweek 14,Sat,Away,L,0,2,Werder Bremen,0.7,1.5,52.0,41000,Ermedin Demirović,4-2-3-1,Sascha Stegemann,Match Report,,11.0,1.0,19.8,0.0,0,0,14.0,5.0,17.9,0.0,0,0,2024,Augsburg
15,2023-12-16,15:30,Bundesliga,Matchweek 15,Sat,Home,D,1,1,Dortmund,1.8,2.6,37.0,30660,Ermedin Demirović,4-2-3-1,Matthias Jöllenbeck,Match Report,,20.0,3.0,17.0,0.0,0,0,24.0,7.0,16.4,0.0,0,0,2024,Augsburg
16,2023-12-20,20:30,Bundesliga,Matchweek 16,Wed,Away,L,0,3,Stuttgart,0.2,2.6,34.0,53600,Ermedin Demirović,4-4-2,Daniel Siebert,Match Report,,6.0,4.0,16.8,0.0,0,0,17.0,8.0,17.7,0.0,0,0,2024,Augsburg
17,2024-01-13,15:30,Bundesliga,Matchweek 17,Sat,Home,L,0,1,Leverkusen,0.4,2.0,24.0,30055,Ermedin Demirović,4-1-2-1-2◆,Sven Jablonski,Match Report,,3.0,0.0,20.1,0.0,0,0,24.0,6.0,17.9,0.0,0,0,2024,Augsburg
18,2024-01-21,17:30,Bundesliga,Matchweek 18,Sun,Away,W,2,1,Gladbach,1.3,1.7,45.0,44867,Ermedin Demirović,4-3-1-2,Martin Petersen,Match Report,,15.0,7.0,16.8,0.0,0,0,18.0,4.0,17.3,0.0,0,0,2024,Augsburg
19,2024-01-27,15:30,Bundesliga,Matchweek 19,Sat,Home,L,2,3,Bayern Munich,2.6,2.3,42.0,30660,Ermedin Demirović,4-3-1-2,Christian Dingert,Match Report,,13.0,5.0,18.4,1.0,1,2,13.0,4.0,14.2,0.0,0,0,2024,Augsburg
20,2024-02-03,15:30,Bundesliga,Matchweek 20,Sat,Away,D,1,1,Bochum,1.6,0.9,51.0,24500,Ermedin Demirović,4-1-2-1-2◆,Patrick Ittrich,Match Report,,13.0,2.0,16.7,0.0,1,1,10.0,4.0,18.4,0.0,0,0,2024,Augsburg
21,2024-02-10,15:30,Bundesliga,Matchweek 21,Sat,Home,D,2,2,RB Leipzig,0.7,1.3,42.0,28510,Ermedin Demirović,4-3-1-2,Benjamin Brand,Match Report,,11.0,4.0,16.3,0.0,0,0,8.0,6.0,15.6,0.0,0,1,2024,Augsburg
22,2024-02-17,15:30,Bundesliga,Matchweek 22,Sat,Away,L,0,1,Mainz 05,1.0,2.1,54.0,24800,Jeffrey Gouweleeuw,4-1-2-1-2◆,Tobias Reichel,Match Report,,10.0,3.0,15.5,0.0,0,0,17.0,4.0,16.7,0.0,0,1,2024,Augsburg
23,2024-02-25,19:30,Bundesliga,Matchweek 23,Sun,Home,W,2,1,Freiburg,1.6,1.6,63.0,28894,Ermedin Demirović,4-1-2-1-2◆,Bastian Dankert,Match Report,,19.0,8.0,15.6,1.0,0,0,4.0,0.0,19.7,0.0,1,1,2024,Augsburg
24,2024-03-02,15:30,Bundesliga,Matchweek 24,Sat,Away,W,6,0,Darmstadt 98,2.9,0.8,54.0,17810,Ermedin Demirović,4-3-1-2,Felix Zwayer,Match Report,,22.0,7.0,16.8,0.0,0,0,10.0,5.0,20.7,1.0,0,0,2024,Augsburg
25,2024-03-09,15:30,Bundesliga,Matchweek 25,Sat,Home,W,1,0,Heidenheim,0.5,0.4,58.0,30660,Ermedin Demirović,4-1-2-1-2◆,Frank Willenborg,Match Report,,7.0,3.0,16.7,1.0,0,0,6.0,1.0,18.9,0.0,0,0,2024,Augsburg
26,2024-03-16,15:30,Bundesliga,Matchweek 26,Sat,Away,W,3,1,Wolfsburg,0.7,1.3,50.0,21735,Ermedin Demirović,4-1-2-1-2◆,Timo Gerach,Match Report,,15.0,5.0,27.9,1.0,0,0,15.0,4.0,14.6,0.0,0,0,2024,Augsburg
27,2024-03-31,15:30,Bundesliga,Matchweek 27,Sun,Home,D,1,1,Köln,2.2,1.3,57.0,37660,Elvis Rexhbeçaj,4-1-2-1-2◆,Sören Storks,Match Report,,25.0,5.0,16.2,1.0,0,0,12.0,2.0,19.4,0.0,0,0,2024,Augsburg
28,2024-04-07,15:30,Bundesliga,Matchweek 28,Sun,Away,L,1,3,Hoffenheim,1.2,1.8,46.0,28881,Ermedin Demirović,5-3-2,Florian Exner,Match Report,,15.0,6.0,18.9,0.0,0,0,18.0,6.0,17.4,0.0,0,0,2024,Augsburg
29,2024-04-12,20:30,Bundesliga,Matchweek 29,Fri,Home,W,2,0,Union Berlin,1.6,1.6,47.0,29731,Ermedin Demirović,4-1-2-1-2◆,Tobias Stieler,Match Report,,10.0,4.0,17.1,0.0,0,0,17.0,3.0,13.0,0.0,0,0,2024,Augsburg
30,2024-04-19,20:30,Bundesliga,Matchweek 30,Fri,Away,L,1,3,Eint Frankfurt,0.5,1.8,37.0,57600,Ermedin Demirović,4-1-2-1-2◆,Martin Petersen,Match Report,,6.0,1.0,19.0,0.0,0,0,12.0,7.0,18.1,0.0,0,0,2024,Augsburg
31,2024-04-27,15:30,Bundesliga,Matchweek 31,Sat,Home,L,0,3,Werder Bremen,0.6,2.0,54.0,30660,Ermedin Demirović,4-1-2-1-2◆,Tobias Welz,Match Report,,13.0,1.0,19.8,0.0,0,0,14.0,5.0,19.6,0.0,1,1,2024,Augsburg
32,2024-05-04,15:30,Bundesliga,Matchweek 32,Sat,Away,L,1,5,Dortmund,2.5,4.0,39.0,81365,Ermedin Demirović,3-4-1-2,Robert Schröder,Match Report,,22.0,3.0,14.3,0.0,0,0,21.0,10.0,15.5,0.0,0,0,2024,Augsburg
33,2024-05-10,20:30,Bundesliga,Matchweek 33,Fri,Home,L,0,1,Stuttgart,0.6,1.9,24.0,30660,Ermedin Demirović,4-3-1-2,Patrick Ittrich,Match Report,,9.0,1.0,18.7,2.0,0,0,19.0,7.0,16.6,0.0,0,0,2024,Augsburg
34,2024-05-18,15:30,Bundesliga,Matchweek 34,Sat,Away,L,1,2,Leverkusen,1.2,2.4,35.0,30210,Ermedin Demirović,4-1-2-1-2◆,Matthias Jöllenbeck,Match Report,,10.0,2.0,16.5,1.0,0,0,20.0,8.0,17.3,0.0,0,0,2024,Augsburg
0,2023-08-13,15:30,DFB-Pokal,Round of 64,Sun,Away,W,6,0,TuS Makkabi Berlin,,,66.0,4800,Koen Casteels,4-2-3-1,Riem Hussein,Match Report,,18.0,13.0,,,0,0,3.0,0.0,,,0,0,2024,Wolfsburg
1,2023-08-19,15:30,Bundesliga,Matchweek 1,Sat,Home,W,2,0,Heidenheim,2.2,1.2,48.0,22620,Koen Casteels,4-3-3,Florian Badstübner,Match Report,,18.0,8.0,15.5,0.0,0,0,14.0,1.0,16.3,0.0,0,0,2024,Wolfsburg
2,2023-08-26,15:30,Bundesliga,Matchweek 2,Sat,Away,W,2,1,Köln,1.7,0.9,50.0,49500,Koen Casteels,4-3-3,Matthias Jöllenbeck,Match Report,,9.0,6.0,13.7,0.0,0,0,13.0,2.0,19.9,0.0,0,0,2024,Wolfsburg
3,2023-09-02,15:30,Bundesliga,Matchweek 3,Sat,Away,L,1,3,Hoffenheim,1.2,2.0,60.0,17500,Maximilian Arnold,4-3-3,Felix Zwayer,Match Report,,13.0,7.0,16.7,1.0,0,0,10.0,5.0,16.9,1.0,0,0,2024,Wolfsburg
4,2023-09-16,15:30,Bundesliga,Matchweek 4,Sat,Home,W,2,1,Union Berlin,0.4,1.1,44.0,21917,Maximilian Arnold,4-2-3-1,Felix Brych,Match Report,,8.0,3.0,21.4,1.0,0,0,19.0,6.0,14.8,0.0,0,0,2024,Wolfsburg
5,2023-09-23,15:30,Bundesliga,Matchweek 5,Sat,Away,L,0,1,Dortmund,0.5,1.7,37.0,81365,Maximilian Arnold,4-2-3-1,Sven Jablonski,Match Report,,7.0,1.0,20.1,0.0,0,0,18.0,4.0,19.4,2.0,0,0,2024,Wolfsburg
6,2023-09-30,15:30,Bundesliga,Matchweek 6,Sat,Home,W,2,0,Eint Frankfurt,3.2,1.3,54.0,28323,Maximilian Arnold,4-2-3-1,Frank Willenborg,Match Report,,17.0,7.0,16.3,1.0,0,1,8.0,4.0,15.6,0.0,0,0,2024,Wolfsburg
7,2023-10-07,15:30,Bundesliga,Matchweek 7,Sat,Away,L,1,3,Stuttgart,1.2,2.7,41.0,52000,Maximilian Arnold,4-2-3-1,Daniel Siebert,Match Report,,12.0,5.0,16.3,1.0,0,0,13.0,7.0,20.6,0.0,1,1,2024,Wolfsburg
8,2023-10-21,15:30,Bundesliga,Matchweek 8,Sat,Home,L,1,2,Leverkusen,1.4,1.9,42.0,28917,Maximilian Arnold,3-4-3,Marco Fritz,Match Report,,18.0,6.0,20.1,1.0,0,0,13.0,7.0,14.1,0.0,0,0,2024,Wolfsburg
9,2023-10-28,15:30,Bundesliga,Matchweek 9,Sat,Away,L,2,3,Augsburg,1.4,1.4,60.0,28000,Maximilian Arnold,4-2-3-1,Daniel Schlager,Match Report,,12.0,5.0,20.9,0.0,1,1,8.0,5.0,11.4,0.0,0,0,2024,Wolfsburg
10,2023-10-31,18:00,DFB-Pokal,Round of 32,Tue,Home,W,1,0,RB Leipzig,,,34.0,16031,Maxence Lacroix,3-4-3,Florian Badstübner,Match Report,,12.0,5.0,,,0,0,11.0,1.0,,,0,0,2024,Wolfsburg
11,2023-11-05,15:30,Bundesliga,Matchweek 10,Sun,Home,D,2,2,Werder Bremen,1.6,1.2,56.0,28917,Maxence Lacroix,3-4-3,Tobias Reichel,Match Report,,14.0,4.0,17.8,1.0,0,0,13.0,4.0,14.0,1.0,0,0,2024,Wolfsburg
12,2023-11-10,20:30,Bundesliga,Matchweek 11,Fri,Away,L,0,4,Gladbach,0.5,1.5,53.0,45308,Maximilian Arnold,4-4-2,Felix Zwayer,Match Report,,12.0,4.0,20.6,1.0,0,0,15.0,8.0,16.4,0.0,0,0,2024,Wolfsburg
13,2023-11-25,15:30,Bundesliga,Matchweek 12,Sat,Home,W,2,1,RB Leipzig,0.9,2.7,36.0,25350,Koen Casteels,3-4-3,Robert Hartmann,Match Report,,10.0,4.0,17.9,0.0,0,0,25.0,9.0,15.3,0.0,0,0,2024,Wolfsburg
14,2023-12-02,15:30,Bundesliga,Matchweek 13,Sat,Away,L,1,3,Bochum,1.3,1.5,56.0,24350,Koen Casteels,3-4-3,Robert Schröder,Match Report,,16.0,6.0,19.0,1.0,0,0,20.0,8.0,17.4,0.0,0,0,2024,Wolfsburg
15,2023-12-05,20:45,DFB-Pokal,Round of 16,Tue,Away,L,0,1,Gladbach,,,50.0,39827,Maximilian Arnold,3-4-3,Bastian Dankert,Match Report,Required Extra Time,14.0,3.0,,,0,0,11.0,3.0,,,0,0,2024,Wolfsburg
16,2023-12-09,15:30,Bundesliga,Matchweek 14,Sat,Home,L,0,1,Freiburg,1.2,1.1,58.0,20146,Maximilian Arnold,3-4-3,Marco Fritz,Match Report,,10.0,2.0,15.8,2.0,0,0,4.0,1.0,13.0,0.0,0,0,2024,Wolfsburg
17,2023-12-16,15:30,Bundesliga,Matchweek 15,Sat,Away,W,1,0,Darmstadt 98,0.6,0.6,37.0,16900,Koen Casteels,3-5-1-1,Robert Hartmann,Match Report,,11.0,2.0,24.2,0.0,0,0,13.0,4.0,20.9,1.0,0,0,2024,Wolfsburg
