,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,sh_against,sot_against,dist_against,fk_against,pk_against,pkatt_against,season,team
20,2023-12-14,18:45,Europa Lg,Group stage,Thu,Away,W,2,1,at LASK,1.2,1.4,44.0,16100.0,Vincent Sierro,4-4-2,Fabio Maresca,Match Report,,10.0,5.0,15.9,0.0,0,0,14.0,4.0,15.1,0.0,0,0,2024,Toulouse
21,2023-12-17,15:00,Ligue 1,Matchweek 16,Sun,Home,D,0,0,Rennes,0.9,0.7,49.0,23310.0,Vincent Sierro,4-4-2,Jeremy Stinat,Match Report,,15.0,4.0,21.0,1.0,0,0,11.0,4.0,16.7,0.0,0,0,2024,Toulouse
22,2023-12-20,21:00,Ligue 1,Matchweek 17,Wed,Home,L,1,2,Monaco,1.4,1.9,55.0,23881.0,Rasmus Nicolaisen,4-2-3-1,Jérôme Brisard,Match Report,,20.0,5.0,14.9,0.0,0,0,11.0,3.0,19.7,1.0,1,1,2024,Toulouse
23,2024-01-03,20:45,Trophée des Champions,Trophée des Champions,Wed,Away,L,0,2,Paris S-G,,,35.0,43792.0,Vincent Sierro,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,17.0,6.0,,,0,0,14.0,5.0,,,0,0,2024,Toulouse
24,2024-01-07,17:30,Coupe de France,Round of 64,Sun,Away,W,3,0,SO Chambéry Foot,,,64.0,4619.0,Vincent Sierro,4-2-3-1,Gaël Angoula,Match Report,,11.0,5.0,,,0,0,15.0,4.0,,,0,0,2024,Toulouse
25,2024-01-14,15:00,Ligue 1,Matchweek 18,Sun,Away,W,1,0,Metz,1.0,0.7,60.0,21065.0,Vincent Sierro,4-3-3,Florent Batta,Match Report,,3.0,1.0,23.8,1.0,1,1,14.0,2.0,18.6,0.0,0,0,2024,Toulouse
26,2024-01-21,17:30,Coupe de France,Round of 32,Sun,Away,D,3 (11),3 (12),FC Rouen,,,61.0,5100.0,Vincent Sierro,4-3-3,Bastien Dechepy,Match Report,FC Rouen won on penalty kicks following normal time,16.0,8.0,,,1,1,14.0,8.0,,,1,2,2024,Toulouse
27,2024-01-28,17:05,Ligue 1,Matchweek 19,Sun,Home,L,0,2,Lens,1.7,0.8,53.0,27310.0,Vincent Sierro,4-2-3-1,Mathieu Vernice,Match Report,,12.0,4.0,16.1,0.0,0,1,13.0,5.0,16.2,0.0,0,0,2024,Toulouse
28,2024-02-04,15:00,Ligue 1,Matchweek 20,Sun,Away,W,3,2,Reims,1.5,2.8,38.0,12817.0,Vincent Sierro,4-2-3-1,Pierre Gaillouste,Match Report,,8.0,3.0,17.0,0.0,1,1,17.0,4.0,14.7,1.0,0,0,2024,Toulouse
29,2024-02-11,15:00,Ligue 1,Matchweek 21,Sun,Home,L,1,2,Nantes,1.0,0.4,74.0,28933.0,Vincent Sierro,4-2-3-1,Gaël Angoula,Match Report,,16.0,3.0,17.7,1.0,0,0,5.0,2.0,29.8,1.0,0,0,2024,Toulouse
30,2024-02-15,20:00,Europa Lg,Knockout round play-offs,Thu,Away,L,1,2,pt Benfica,0.5,3.4,42.0,56553.0,Vincent Sierro,4-2-3-1,Donatas Rumšas,Match Report,Leg 1 of 2,6.0,2.0,15.3,0.0,0,0,25.0,3.0,19.9,0.0,2,2,2024,Toulouse
31,2024-02-18,15:00,Ligue 1,Matchweek 22,Sun,Away,W,2,1,Monaco,1.4,1.7,35.0,4702.0,Vincent Sierro,3-4-3,Benoît Bastien,Match Report,,14.0,7.0,17.5,2.0,0,0,22.0,5.0,18.3,0.0,0,0,2024,Toulouse
32,2024-02-22,18:45,Europa Lg,Knockout round play-offs,Thu,Home,D,0,0,pt Benfica,2.0,1.5,47.0,31556.0,Vincent Sierro,3-4-3,Maurizio Mariani,Match Report,Leg 2 of 2; Benfica won,16.0,6.0,17.6,0.0,0,0,8.0,1.0,22.5,0.0,0,0,2024,Toulouse
33,2024-02-25,15:00,Ligue 1,Matchweek 23,Sun,Home,W,3,1,Lille,2.1,0.6,32.0,24124.0,Rasmus Nicolaisen,3-4-1-2,Mathieu Vernice,Match Report,,13.0,3.0,13.5,0.0,1,1,12.0,2.0,19.2,0.0,0,0,2024,Toulouse
34,2024-03-03,13:00,Ligue 1,Matchweek 24,Sun,Home,W,2,1,Nice,1.8,1.4,44.0,25507.0,Vincent Sierro,3-4-3,Jérémie Pignard,Match Report,,17.0,6.0,14.0,0.0,0,0,9.0,6.0,17.8,2.0,0,0,2024,Toulouse
35,2024-03-10,15:00,Ligue 1,Matchweek 25,Sun,Away,L,0,1,Le Havre,0.3,1.0,51.0,21462.0,Vincent Sierro,3-4-3,Romain Lissorgue,Match Report,,5.0,0.0,15.3,0.0,0,0,12.0,4.0,17.1,0.0,0,0,2024,Toulouse
36,2024-03-15,21:00,Ligue 1,Matchweek 26,Fri,Home,L,2,3,Lyon,2.4,1.4,50.0,28434.0,Vincent Sierro,3-4-3,Jeremy Stinat,Match Report,,12.0,4.0,18.5,1.0,1,1,18.0,6.0,15.2,1.0,0,0,2024,Toulouse
37,2024-03-31,15:00,Ligue 1,Matchweek 27,Sun,Away,W,3,0,Clermont Foot,1.8,0.8,45.0,10499.0,Vincent Sierro,3-4-3,Pierre Gaillouste,Match Report,,10.0,4.0,16.9,0.0,1,1,15.0,5.0,21.9,0.0,0,0,2024,Toulouse
38,2024-04-07,15:00,Ligue 1,Matchweek 28,Sun,Home,D,0,0,Strasbourg,1.0,0.5,48.0,23495.0,Vincent Sierro,3-4-3,Ruddy Buquet,Match Report,,11.0,2.0,16.8,0.0,0,0,8.0,1.0,23.4,2.0,0,0,2024,Toulouse
39,2024-04-13,21:00,Ligue 1,Matchweek 29,Sat,Away,W,2,1,Rennes,0.5,1.0,45.0,28055.0,Rasmus Nicolaisen,3-4-3,Florent Batta,Match Report,,10.0,3.0,14.5,0.0,0,0,19.0,4.0,17.0,0.0,0,0,2024,Toulouse
40,2024-04-21,19:00,Ligue 1,Matchweek 30,Sun,Home,D,2,2,Marseille,0.5,1.1,46.0,30119.0,Vincent Sierro,3-4-3,Clément Turpin,Match Report,,10.0,3.0,19.2,0.0,0,0,11.0,3.0,18.2,1.0,0,0,2024,Toulouse
41,2024-04-28,15:00,Ligue 1,Matchweek 31,Sun,Away,W,2,1,Lorient,1.8,1.4,50.0,16125.0,Vincent Sierro,3-4-3,Gaël Angoula,Match Report,,14.0,5.0,18.0,0.0,0,0,15.0,5.0,18.6,0.0,0,0,2024,Toulouse
42,2024-05-03,19:00,Ligue 1,Matchweek 32,Fri,Home,L,1,2,Montpellier,1.3,0.5,63.0,24559.0,Vincent Sierro,4-3-3,Marc Bollengier,Match Report,,15.0,5.0,17.2,0.0,0,0,5.0,3.0,19.1,1.0,0,0,2024,Toulouse
43,2024-05-12,21:00,Ligue 1,Matchweek 33,Sun,Away,W,3,1,Paris S-G,1.6,2.1,36.0,47000.0,Vincent Sierro,3-4-3,Florent Batta,Match Report,,18.0,5.0,17.8,1.0,0,0,15.0,3.0,16.0,0.0,0,0,2024,Toulouse
44,2024-05-19,21:00,Ligue 1,Matchweek 34,Sun,Home,L,0,3,Brest,0.9,1.6,52.0,28885.0,Rasmus Nicolaisen,3-4-3,Jérémie Pignard,Match Report,,8.0,2.0,16.7,0.0,0,0,12.0,6.0,19.9,1.0,0,0,2024,Toulouse
0,2023-08-13,15:00,Ligue 1,Matchweek 1,Sun,Home,D,2,2,Le Havre,1.6,1.0,58.0,15852.0,Téji Savanier,4-2-3-1,Clément Turpin,Match Report,,14.0,5.0,15.2,1.0,0,0,12.0,4.0,20.7,0.0,0,0,2024,Montpellier
1,2023-08-19,19:00,Ligue 1,Matchweek 2,Sat,Away,W,4,1,Lyon,2.9,0.4,37.0,42576.0,Téji Savanier,4-2-3-1,Mathieu Vernice,Match Report,,14.0,8.0,20.5,1.0,0,0,7.0,3.0,20.0,1.0,0,0,2024,Montpellier
2,2023-08-27,15:00,Ligue 1,Matchweek 3,Sun,Home,L,1,3,Reims,0.9,1.4,52.0,14476.0,Téji Savanier,4-2-3-1,Marc Bollengier,Match Report,,20.0,3.0,17.5,2.0,0,0,11.0,5.0,22.3,1.0,0,1,2024,Montpellier
3,2023-09-03,15:00,Ligue 1,Matchweek 4,Sun,Away,L,0,1,Lille,0.3,1.2,42.0,35298.0,Téji Savanier,4-2-3-1,Benoît Millot,Match Report,,7.0,4.0,21.2,1.0,0,0,15.0,6.0,17.0,1.0,0,0,2024,Montpellier
4,2023-09-17,15:00,Ligue 1,Matchweek 5,Sun,Away,D,2,2,Strasbourg,1.1,2.3,56.0,25128.0,Téji Savanier,4-2-3-1,Pierre Gaillouste,Match Report,,10.0,4.0,17.2,0.0,0,0,14.0,7.0,16.0,0.0,0,0,2024,Montpellier
5,2023-09-24,17:05,Ligue 1,Matchweek 6,Sun,Home,D,0,0,Rennes,1.5,0.9,37.0,15430.0,Téji Savanier,4-2-3-1,Stéphanie Frappart,Match Report,,13.0,4.0,21.0,0.0,0,0,18.0,6.0,24.5,1.0,0,0,2024,Montpellier
6,2023-10-01,17:05,Ligue 1,Matchweek 7,Sun,Away,W,3,0,Lorient,2.8,1.0,49.0,13492.0,Téji Savanier,4-2-3-1,Jeremy Stinat,Match Report,,13.0,7.0,18.5,0.0,1,1,14.0,3.0,12.2,0.0,0,0,2024,Montpellier
7,2023-10-22,15:00,Ligue 1,Matchweek 9,Sun,Away,L,0,2,Nantes,0.5,1.5,43.0,26864.0,Téji Savanier,4-2-3-1,Marc Bollengier,Match Report,,11.0,6.0,19.0,2.0,0,0,14.0,5.0,19.4,1.0,0,0,2024,Montpellier
8,2023-10-29,15:00,Ligue 1,Matchweek 10,Sun,Home,W,3,0,Toulouse,3.0,1.2,39.0,13209.0,Téji Savanier,4-2-3-1,Thomas Léonard,Match Report,,19.0,6.0,19.6,0.0,0,0,17.0,5.0,18.5,0.0,0,0,2024,Montpellier
9,2023-11-03,21:00,Ligue 1,Matchweek 11,Fri,Away,L,0,3,Paris S-G,0.5,1.1,30.0,47647.0,Téji Savanier,4-2-3-1,Ruddy Buquet,Match Report,,7.0,2.0,21.1,2.0,0,0,21.0,9.0,18.7,1.0,0,0,2024,Montpellier
10,2023-11-10,21:00,Ligue 1,Matchweek 12,Fri,Home,D,0,0,Nice,0.5,0.7,41.0,13452.0,Téji Savanier,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,9.0,1.0,19.1,0.0,0,0,15.0,3.0,18.0,0.0,0,0,2024,Montpellier
11,2023-11-26,15:00,Ligue 1,Matchweek 13,Sun,Home,L,1,3,Brest,1.7,1.7,53.0,12311.0,Téji Savanier,4-2-3-1,Pierre Gaillouste,Match Report,,15.0,4.0,20.8,2.0,1,1,17.0,5.0,16.6,0.0,0,0,2024,Montpellier
12,2023-11-29,19:00,Ligue 1,Matchweek 8,Wed,Home,D,1,1,Clermont Foot,2.4,0.4,63.0,,Téji Savanier,4-2-3-1,Mathieu Vernice,Match Report,,31.0,7.0,20.1,1.0,1,1,5.0,1.0,22.6,0.0,0,0,2024,Montpellier
13,2023-12-03,15:00,Ligue 1,Matchweek 14,Sun,Away,L,0,2,Monaco,0.9,2.2,37.0,4599.0,Téji Savanier,5-4-1,Jeremy Stinat,Match Report,,9.0,3.0,22.8,0.0,0,0,27.0,9.0,18.3,0.0,0,0,2024,Montpellier
14,2023-12-08,21:00,Ligue 1,Matchweek 15,Fri,Home,D,0,0,Lens,1.3,1.1,35.0,14169.0,Téji Savanier,3-4-3,Stéphanie Frappart,Match Report,,18.0,4.0,20.3,1.0,0,0,13.0,5.0,14.7,0.0,0,0,2024,Montpellier
15,2023-12-17,15:00,Ligue 1,Matchweek 16,Sun,Away,W,1,0,Metz,0.5,0.8,48.0,23473.0,Téji Savanier,5-3-2,Marc Bollengier,Match Report,,6.0,3.0,20.6,2.0,0,0,19.0,3.0,19.9,0.0,0,0,2024,Montpellier
16,2023-12-20,21:00,Ligue 1,Matchweek 17,Wed,Home,D,1,1,Marseille,0.9,1.3,32.0,18565.0,Téji Savanier,5-3-2,Thomas Léonard,Match Report,,12.0,6.0,14.4,1.0,0,0,17.0,4.0,15.3,1.0,0,0,2024,Montpellier
17,2024-01-06,18:00,Coupe de France,Round of 64,Sat,Away,W,2,1,Amiens,,,57.0,5652.0,Jordan Ferri,3-4-3,Clément Turpin,Match Report,,10.0,2.0,,,1,1,12.0,4.0,,,0,0,2024,Montpellier
18,2024-01-14,15:00,Ligue 1,Matchweek 18,Sun,Away,L,0,2,Brest,0.4,3.4,35.0,12712.0,Téji Savanier,5-3-2,Jérémie Pignard,Match Report,,9.0,4.0,20.0,0.0,0,0,26.0,9.0,16.9,0.0,0,0,2024,Montpellier
19,2024-01-24,18:00,Coupe de France,Round of 32,Wed,Away,W,4,0,SC Feignies,,,63.0,1797.0,Téji Savanier,3-4-3,Willy Delajod,Match Report,,18.0,6.0,,,0,0,9.0,2.0,,,0,0,2024,Montpellier
20,2024-01-28,13:00,Ligue 1,Matchweek 19,Sun,Home,D,0,0,Lille,0.7,0.5,39.0,12575.0,Téji Savanier,5-3-2,Hakim Ben El Hadj Salem,Match Report,,12.0,7.0,20.3,0.0,0,0,12.0,0.0,21.2,0.0,0,0,2024,Montpellier
21,2024-02-03,17:00,Ligue 1,Matchweek 20,Sat,Away,L,1,2,Rennes,1.2,2.0,52.0,24898.0,Téji Savanier,5-4-1,Mathieu Vernice,Match Report,,17.0,8.0,17.8,1.0,0,0,8.0,2.0,18.0,1.0,1,1,2024,Montpellier
22,2024-02-07,20:30,Coupe de France,Round of 16,Wed,Home,L,1,4,Nice,,,50.0,5769.0,Téji Savanier,5-3-2,François Letexier,Match Report,,22.0,8.0,,,0,1,11.0,8.0,,,1,1,2024,Montpellier
23,2024-02-11,17:05,Ligue 1,Matchweek 21,Sun,Home,L,1,2,Lyon,1.5,1.2,46.0,15519.0,Téji Savanier,3-1-4-2,Pierre Gaillouste,Match Report,,15.0,8.0,17.6,1.0,0,0,19.0,5.0,17.5,2.0,0,0,2024,Montpellier
24,2024-02-18,15:00,Ligue 1,Matchweek 22,Sun,Home,W,3,0,Metz,3.0,1.3,54.0,12532.0,Téji Savanier,3-1-4-2,Jeremy Stinat,Match Report,,20.0,6.0,18.0,2.0,1,1,14.0,3.0,19.0,1.0,0,0,2024,Montpellier
25,2024-02-25,20:45,Ligue 1,Matchweek 23,Sun,Away,L,1,4,Marseille,0.6,2.7,42.0,61263.0,Téji Savanier,3-1-4-2,Jérémie Pignard,Match Report,,9.0,4.0,19.9,0.0,0,0,15.0,5.0,17.7,0.0,1,1,2024,Montpellier
26,2024-03-03,15:00,Ligue 1,Matchweek 24,Sun,Home,D,2,2,Strasbourg,1.7,1.7,60.0,11635.0,Téji Savanier,4-2-3-1,Stéphanie Frappart,Match Report,,21.0,6.0,17.1,0.0,0,0,11.0,3.0,19.3,0.0,1,1,2024,Montpellier
27,2024-03-08,21:00,Ligue 1,Matchweek 25,Fri,Away,W,2,1,Nice,1.2,1.1,35.0,21819.0,Téji Savanier,4-2-3-1,Ruddy Buquet,Match Report,,6.0,1.0,20.6,0.0,1,1,19.0,5.0,16.6,1.0,0,0,2024,Montpellier
28,2024-03-17,20:45,Ligue 1,Matchweek 26,Sun,Home,L,2,6,Paris S-G,2.3,1.5,32.0,19202.0,Téji Savanier,4-2-3-1,Florent Batta,Match Report,,11.0,4.0,21.5,0.0,1,1,16.0,9.0,18.9,1.0,0,0,2024,Montpellier
29,2024-03-31,15:00,Ligue 1,Matchweek 27,Sun,Away,W,2,0,Le Havre,1.6,0.8,48.0,20556.0,Téji Savanier,4-1-4-1,Mathieu Vernice,Match Report,,14.0,5.0,17.2,0.0,0,0,14.0,3.0,18.4,0.0,0,0,2024,Montpellier
30,2024-04-07,15:00,Ligue 1,Matchweek 28,Sun,Home,W,2,0,Lorient,2.4,1.4,45.0,15234.0,Téji Savanier,4-2-3-1,Romain Lissorgue,Match Report,,11.0,4.0,16.4,0.0,1,1,19.0,4.0,16.2,1.0,0,0,2024,Montpellier
31,2024-04-14,15:00,Ligue 1,Matchweek 29,Sun,Away,D,1,1,Clermont Foot,1.4,1.5,50.0,10174.0,Téji Savanier,4-2-3-1,Thomas Léonard,Match Report,,14.0,6.0,13.9,0.0,0,0,9.0,1.0,16.5,0.0,1,1,2024,Montpellier
32,2024-04-21,15:00,Ligue 1,Matchweek 30,Sun,Away,W,2,1,Reims,1.6,1.5,47.0,14183.0,Téji Savanier,4-2-3-1,Pierre Gaillouste,Match Report,,12.0,4.0,18.1,1.0,0,0,21.0,4.0,17.7,1.0,0,0,2024,Montpellier
33,2024-04-26,21:00,Ligue 1,Matchweek 31,Fri,Home,D,1,1,Nantes,0.8,1.3,54.0,17331.0,Téji Savanier,4-2-3-1,Jeremy Stinat,Match Report,,8.0,1.0,20.5,0.0,0,0,15.0,5.0,15.9,1.0,0,0,2024,Montpellier
34,2024-05-03,19:00,Ligue 1,Matchweek 32,Fri,Away,W,2,1,Toulouse,0.5,1.3,37.0,24559.0,Téji Savanier,5-3-2,Marc Bollengier,Match Report,,5.0,3.0,19.1,1.0,0,0,15.0,5.0,17.2,0.0,0,0,2024,Montpellier
35,2024-05-12,21:00,Ligue 1,Matchweek 33,Sun,Home,L,0,2,Monaco,1.1,2.3,45.0,14829.0,Jordan Ferri,4-2-3-1,Stéphanie Frappart,Match Report,,14.0,3.0,23.8,0.0,0,0,19.0,8.0,18.4,1.0,0,0,2024,Montpellier
36,2024-05-19,21:00,Ligue 1,Matchweek 34,Sun,Away,D,2,2,Lens,0.8,5.2,45.0,37433.0,Becir Omeragic,3-4-3,Thomas Léonard,Match Report,,11.0,2.0,20.4,1.0,0,0,27.0,12.0,13.2,0.0,0,0,2024,Montpellier
0,2023-08-13,20:45,Ligue 1,Matchweek 1,Sun,Home,W,2,1,Lyon,1.3,1.7,36.0,25410.0,Matz Sels,3-5-2,Jérôme Brisard,Match Report,,8.0,2.0,19.2,1.0,0,0,23.0,7.0,17.3,1.0,0,0,2024,Strasbourg
1,2023-08-20,19:00,Ligue 1,Matchweek 2,Sun,Away,L,0,3,Monaco,0.5,0.9,44.0,10100.0,Matz Sels,3-5-2,Ruddy Buquet,Match Report,,4.0,1.0,17.3,1.0,0,0,9.0,4.0,18.1,0.0,0,0,2024,Strasbourg
2,2023-08-27,15:00,Ligue 1,Matchweek 3,Sun,Home,W,2,0,Toulouse,3.4,0.3,39.0,25090.0,Matz Sels,3-4-3,Benoît Bastien,Match Report,,11.0,3.0,15.4,0.0,0,0,7.0,1.0,16.0,0.0,0,0,2024,Strasbourg
3,2023-09-03,17:05,Ligue 1,Matchweek 4,Sun,Away,L,0,2,Nice,0.2,2.2,38.0,20215.0,Matz Sels,3-4-3,Jeremy Stinat,Match Report,,4.0,0.0,23.7,1.0,0,0,16.0,6.0,16.8,0.0,0,0,2024,Strasbourg
4,2023-09-17,15:00,Ligue 1,Matchweek 5,Sun,Home,D,2,2,Montpellier,2.3,1.1,44.0,25128.0,Matz Sels,4-2-3-1,Pierre Gaillouste,Match Report,,14.0,7.0,16.0,0.0,0,0,10.0,4.0,17.2,0.0,0,0,2024,Strasbourg
5,2023-09-24,13:00,Ligue 1,Matchweek 6,Sun,Away,W,1,0,Metz,0.4,1.1,48.0,26661.0,Matz Sels,4-3-3,Clément Turpin,Match Report,,4.0,1.0,15.5,0.0,0,0,13.0,1.0,17.6,0.0,0,0,2024,Strasbourg
6,2023-09-29,21:00,Ligue 1,Matchweek 7,Fri,Home,L,0,1,Lens,0.3,0.8,48.0,26001.0,Matz Sels,4-3-3,Jérôme Brisard,Match Report,,8.0,2.0,20.4,0.0,0,0,9.0,2.0,16.1,0.0,0,0,2024,Strasbourg
7,2023-10-06,21:00,Ligue 1,Matchweek 8,Fri,Home,L,1,2,Nantes,0.7,1.9,43.0,25274.0,Matz Sels,3-4-3,Stéphanie Frappart,Match Report,,11.0,3.0,18.4,0.0,0,0,16.0,7.0,16.1,1.0,0,0,2024,Strasbourg
8,2023-10-21,17:00,Ligue 1,Matchweek 9,Sat,Away,L,0,3,Paris S-G,0.4,2.0,24.0,41261.0,Matz Sels,4-5-1,Bastien Dechepy,Match Report,,7.0,1.0,18.3,0.0,0,0,7.0,3.0,14.1,0.0,1,1,2024,Strasbourg
9,2023-10-29,17:05,Ligue 1,Matchweek 10,Sun,Away,D,1,1,Rennes,1.0,1.1,39.0,28100.0,Matz Sels,4-2-3-1,Florent Batta,Match Report,,11.0,3.0,19.2,0.0,0,0,20.0,3.0,18.3,2.0,0,0,2024,Strasbourg
10,2023-11-05,15:00,Ligue 1,Matchweek 11,Sun,Home,D,0,0,Clermont Foot,1.0,0.9,39.0,25039.0,Matz Sels,4-2-3-1,Jeremy Stinat,Match Report,,18.0,5.0,16.8,0.0,0,0,10.0,2.0,16.3,0.0,0,0,2024,Strasbourg
11,2023-11-25,21:00,Ligue 1,Matchweek 13,Sat,Home,D,1,1,Marseille,1.1,1.4,40.0,25443.0,Matz Sels,4-4-1-1,Jérôme Brisard,Match Report,,15.0,7.0,18.9,1.0,0,0,16.0,3.0,14.8,0.0,0,0,2024,Strasbourg
12,2023-12-01,21:00,Ligue 1,Matchweek 14,Fri,Away,L,1,2,Reims,1.7,1.3,49.0,14500.0,Matz Sels,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,9.0,2.0,18.7,0.0,1,1,12.0,3.0,14.9,0.0,0,0,2024,Strasbourg
13,2023-12-07,20:30,Ligue 1,Matchweek 12,Thu,Away,D,1,1,Brest,1.5,1.1,39.0,14569.0,Matz Sels,4-2-3-1,Jérémie Pignard,Match Report,,9.0,5.0,14.8,0.0,0,0,13.0,3.0,17.0,0.0,0,0,2024,Strasbourg
14,2023-12-10,15:00,Ligue 1,Matchweek 15,Sun,Home,W,2,1,Le Havre,1.6,1.3,44.0,25173.0,Matz Sels,4-2-3-1,Benoît Millot,Match Report,,12.0,3.0,18.2,2.0,0,0,14.0,3.0,18.0,2.0,0,0,2024,Strasbourg
15,2023-12-17,15:00,Ligue 1,Matchweek 16,Sun,Away,W,2,1,Lorient,0.9,0.8,48.0,14580.0,Matz Sels,4-2-3-1,Bastien Dechepy,Match Report,,12.0,9.0,18.6,1.0,0,0,7.0,1.0,13.8,0.0,0,0,2024,Strasbourg
16,2023-12-20,21:00,Ligue 1,Matchweek 17,Wed,Home,W,2,1,Lille,0.8,0.5,32.0,25373.0,Matz Sels,4-2-3-1,Clément Turpin,Match Report,,9.0,2.0,17.0,0.0,0,0,9.0,2.0,18.2,1.0,0,0,2024,Strasbourg
17,2024-01-06,18:00,Coupe de France,Round of 64,Sat,Away,W,4,0,Avoine Olympique CC,,,72.0,9484.0,Kévin Gameiro,4-2-3-1,Jeremy Stinat,Match Report,,19.0,10.0,,,0,0,9.0,3.0,,,0,1,2024,Strasbourg
18,2024-01-12,21:00,Ligue 1,Matchweek 18,Fri,Away,D,1,1,Marseille,1.2,1.4,53.0,53616.0,Matz Sels,4-2-3-1,Marc Bollengier,Match Report,,18.0,4.0,19.3,1.0,0,0,8.0,1.0,15.5,1.0,0,0,2024,Strasbourg
19,2024-01-21,17:30,Coupe de France,Round of 32,Sun,Away,W,3,1,Clermont Foot,,,51.0,8128.0,Frederic Guilbert,4-2-3-1,Mathieu Vernice,Match Report,,20.0,8.0,,,0,0,12.0,6.0,,,0,1,2024,Strasbourg
20,2024-01-28,15:00,Ligue 1,Matchweek 19,Sun,Away,D,1,1,Clermont Foot,1.0,1.5,47.0,9047.0,Matz Sels,4-3-3,Benoît Millot,Match Report,,6.0,2.0,19.2,0.0,0,0,14.0,5.0,17.7,0.0,0,0,2024,Strasbourg
21,2024-02-02,21:00,Ligue 1,Matchweek 20,Fri,Home,L,1,2,Paris S-G,2.7,2.0,38.0,25834.0,Frederic Guilbert,4-4-2,Ruddy Buquet,Match Report,,20.0,8.0,16.4,0.0,0,0,8.0,4.0,23.7,0.0,0,1,2024,Strasbourg
22,2024-02-07,20:30,Coupe de France,Round of 16,Wed,Home,W,3,1,Le Havre,,,50.0,19563.0,Frederic Guilbert,4-2-3-1,Clément Turpin,Match Report,,20.0,8.0,,,0,0,9.0,3.0,,,0,0,2024,Strasbourg
23,2024-02-10,17:00,Ligue 1,Matchweek 21,Sat,Away,L,1,3,Lens,1.8,1.6,50.0,38161.0,Frederic Guilbert,4-4-1-1,Willy Delajod,Match Report,,19.0,5.0,17.7,0.0,0,0,10.0,6.0,17.5,0.0,0,0,2024,Strasbourg
24,2024-02-18,13:00,Ligue 1,Matchweek 22,Sun,Home,L,1,3,Lorient,1.5,2.0,62.0,25103.0,Frederic Guilbert,4-4-1-1,Thomas Léonard,Match Report,,18.0,4.0,15.7,0.0,0,0,13.0,6.0,15.1,0.0,0,0,2024,Strasbourg
25,2024-02-24,21:00,Ligue 1,Matchweek 23,Sat,Home,L,0,3,Brest,0.2,1.8,48.0,25140.0,Frederic Guilbert,4-4-2,Jérôme Brisard,Match Report,,6.0,2.0,28.1,0.0,0,0,14.0,7.0,20.5,0.0,1,1,2024,Strasbourg
26,2024-02-27,20:45,Coupe de France,Quarter-finals,Tue,Away,D,0 (3),0 (4),Lyon,,,37.0,55602.0,Frederic Guilbert,3-4-3,Benoît Bastien,Match Report,Lyon won on penalty kicks following extra time,10.0,1.0,,,0,0,20.0,1.0,,,0,0,2024,Strasbourg
27,2024-03-03,15:00,Ligue 1,Matchweek 24,Sun,Away,D,2,2,Montpellier,1.7,1.7,40.0,11635.0,Lucas Perrin,3-4-3,Stéphanie Frappart,Match Report,,11.0,3.0,19.3,0.0,1,1,21.0,6.0,17.1,0.0,0,0,2024,Strasbourg
28,2024-03-10,15:00,Ligue 1,Matchweek 25,Sun,Home,L,0,1,Monaco,0.4,1.3,34.0,25391.0,Frederic Guilbert,3-4-3,Clément Turpin,Match Report,,8.0,1.0,15.4,0.0,0,0,17.0,6.0,15.5,1.0,0,0,2024,Strasbourg
29,2024-03-16,17:00,Ligue 1,Matchweek 26,Sat,Away,W,3,1,Nantes,1.9,1.1,37.0,29487.0,Frederic Guilbert,3-4-3,Jérémie Pignard,Match Report,,11.0,6.0,18.0,0.0,0,0,11.0,2.0,11.8,0.0,0,0,2024,Strasbourg
30,2024-03-31,17:05,Ligue 1,Matchweek 27,Sun,Home,W,2,0,Rennes,2.5,1.1,41.0,25407.0,Frederic Guilbert,3-4-3,Hakim Ben El Hadj Salem,Match Report,,14.0,7.0,14.7,0.0,0,0,12.0,0.0,17.1,0.0,0,0,2024,Strasbourg
31,2024-04-07,15:00,Ligue 1,Matchweek 28,Sun,Away,D,0,0,Toulouse,0.5,1.0,52.0,23495.0,Frederic Guilbert,3-4-3,Ruddy Buquet,Match Report,,8.0,1.0,23.4,2.0,0,0,11.0,2.0,16.8,0.0,0,0,2024,Strasbourg
32,2024-04-13,17:00,Ligue 1,Matchweek 29,Sat,Home,W,3,1,Reims,2.2,0.5,48.0,25000.0,Frederic Guilbert,3-4-3,Willy Delajod,Match Report,,12.0,5.0,16.8,1.0,1,1,8.0,2.0,17.6,0.0,0,0,2024,Strasbourg
33,2024-04-21,15:00,Ligue 1,Matchweek 30,Sun,Away,L,0,1,Lille,1.3,0.8,47.0,40381.0,Frederic Guilbert,3-4-3,Benoît Millot,Match Report,,8.0,2.0,19.4,0.0,0,0,6.0,2.0,15.1,0.0,0,0,2024,Strasbourg
34,2024-04-28,15:00,Ligue 1,Matchweek 31,Sun,Home,L,1,3,Nice,0.6,1.6,48.0,25181.0,Frederic Guilbert,3-4-3,Thomas Léonard,Match Report,,13.0,5.0,17.1,0.0,0,0,7.0,3.0,17.1,0.0,1,1,2024,Strasbourg
